Name,Status,Batch,Team_size,Website,Founders
Wufoo,Acquired,W06,11,http://wufoo.com,Chris Campbell ( ); Kevin Hale ( ); Ryan Campbell ( )
Project Wedding,Acquired,W06,2,http://projectwedding.com,Srini Panguluri (https://www.linkedin.com/in/srinipanguluri )
Clustrix,Acquired,W06,51,http://clustrix.com,Sergei Tsarev (https://www.linkedin.com/in/sergeitsarev/ )
Inkling,Acquired,W06,11,http://inklingmarkets.com,Adam Siegel (https://www.linkedin.com/in/adsiegel/ https://twitter.com/amsiegel)
Audiobeta,Inactive,W06,0,http://audiobeta.com,Altay Guvench (https://www.linkedin.com/in/altay/ )
Flagr,Inactive,W06,2,http://flagr.com,Cole Rise (http://linkedin.com/in/colerise http://twitter.com/colerise)
Snipshot,Inactive,W06,0,https://snipshot.com,Beau Hartshorne (https://www.linkedin.com/in/beauhartshorne https://twitter.com/hartshorne); Greg Dingle (https://www.linkedin.com/in/greg-dingle-63425b3 )
