Name,Status,Batch,Team_size,Website,Founders
CircuitLab,Active,W13,2,https://www.circuitlab.com/,Humberto Evans (https://www.linkedin.com/in/humbertoevans https://twitter.com/compumike); Mike Robbins (https://www.linkedin.com/in/compumike https://twitter.com/compumike)
Teespring,Acquired,W13,0,http://teespring.com,Walker Williams (https://www.linkedin.com/in/wiwillia ); Evan Stites Clayton (https://www.linkedin.com/in/evan-stites-clayton-65761673 )
Semantics3,Acquired,W13,25,http://www.semantics3.com,Vinoth Gopi (https://www.linkedin.com/in/vinothgopi ); Sivamani Varun (https://www.linkedin.com/in/netvarun )
Kalibrr,Acquired,W13,51,https://www.kalibrr.com,Danny Castonguay (https://www.linkedin.com/in/dannycastonguay/ ); Dexter Ligot-Gordon (https://www.linkedin.com/in/ligotgordon/ https://twitter.com/dexmarksthespot); Paul Rivera (https://ph.linkedin.com/in/paulvrivera )
Coin,Acquired,W13,11,https://onlycoin.com,Karthik Balakrishnan (https://www.linkedin.com/in/kbalakri ); Kanishk Parashar (https://linkedin.com/in/diamondk )
MedXT,Acquired,W13,2,https://www.medxt.com,Reshma Khilnani (https://www.linkedin.com/in/reshmakhilnani/ https://twitter.com/ReshmaKhilnani)
Meldium,Acquired,W13,2,http://meldium.com,Anton Vaynshtok (https://www.linkedin.com/in/avaynshtok/ )
Bitnami,Acquired,W13,75,https://bitnami.com,Daniel Lopez (https://www.linkedin.com/in/ridruejo/ https://twitter.com/Bitnami); Erica Brescia (https://www.linkedin.com/in/ebrescia/ https://twitter.com/ericabrescia)
6sense,Active,W13,51,http://www.6sense.com,Viral Bajaria (https://www.linkedin.com/in/viralbajaria/ https://twitter.com/viralbajaria)
VaycayHero,Acquired,W13,55,https://www.vaycayhero.com/,Amitav Chakravartty (https://www.linkedin.com/in/amitavchakravartty https://twitter.com/amitavc); Anirban Bardalaye (https://www.linkedin.com/in/abardalaye )
Screenhero,Acquired,W13,2,http://screenhero.com,Vishal Kapur (https://www.linkedin.com/in/vishalkapur4/ https://twitter.com/figelwump); Jahanzeb Sherwani (https://www.linkedin.com/in/jsherwani/ https://twitter.com/jsherwani); Jason DiCioccio (https://www.linkedin.com/in/jdicioccio https://twitter.com/jdbarelytweets); Faraz Khan (https://www.linkedin.com/in/faraz-khan-0902721/ )
Prophecy Sciences,Inactivneurotechnology,W13,2,http://prophecysciences.com,Bob Schafer (https://www.linkedin.com/in/bob-schafer-4171554 )
Posmetrics,W13,W13,2,http://posmetrics.com,Merrill Lutsky (https://www.linkedin.com/in/merrill-lutsky/ ); Erik Schluntz (https://www.linkedin.com/in/erik-schluntz-530a9053/ )
Airware,,W13,51,http://airware.com,Jonathan Downey (https://www.linkedin.com/in/jbdowney83/ https://twitter.com/jbdowney83); Brad Schiller (http://www.linkedin.com/in/bradwschiller https://twitter.com/BradSchiller)
Logiblock,,W13,0,http://logiblock.com,Kuy Mainwaring (https://www.linkedin.com/in/kuy-mainwaring-1396a76 ); Eugene Yaroslavtsev (https://www.linkedin.com/in/exhaze/ )
CrowdMed,,W13,5,http://www.crowdmed.com,Jared Heyman (https://www.linkedin.com/in/jaredheyman/ )
FlightCar,Inactive,W13,51,http://flightcar.com,Shri Ganeshram (https://www.linkedin.com/in/shriganeshram ); Rujul Zaparde (https://www.linkedin.com/in/rujulz/ ); Kevin Petrovic ( )
Swapbox,Active,W13,2,http://swapbox.com,Neel Murthy (https://www.linkedin.com/in/neelmurthy/ https://twitter.com/atomicunit); Nitin Shantharam (https://www.linkedin.com/in/nitin-shantharam/ )
Beatdeck,Founded,W13,2,http://beatdeck.com,Josh Mangel (https://www.linkedin.com/in/josh-mangel-16208a101/ )
RoverRide,Inactive,W13,0,http://ride.roversf.com,Lev Popov (https://www.linkedin.com/in/levpopov )
Medisas,Inactive,W13,11,http://medisas.com,Gautam Sivakumar (https://www.linkedin.com/in/gautamsivakumar/ )
Trainzen,Y13,W13,2,http://terascore.com,Adam Helybely (https://www.linkedin.com/in/viktor-takacs-45755388 ); Zsolt Muller ( ); Viktor Takacs (https://www.linkedin.com/in/viktor-takacs-45755388 )
PayTango,,W13,2,http://paytango.com,Umang Patel (https://www.linkedin.com/in/umangp90 )
Swish,Inactive,W13,2,http://swish.com,Iolanthe Stronger ( )
Appcubator,Inactive,W13,0,http://appcubator.com,Ilter Canberk (https://www.linkedin.com/in/ilter-canberk-85261411a ); Karan Sikka (https://www.linkedin.com/in/karansikka )
StyleUp,Active,W13,2,http://thestyleup.com,Ryan Choi (https://www.linkedin.com/in/ryankicks https://www.twitter.com/rchoi)
