Name,Status,Batch,Team_size,Website,Founders
Luminist Labs,Acquired,W16,2,http://luministlabs.com,Storm Stillman (https://www.linkedin.com/in/stormstillman https://twitter.com/StormStillman)
LendEDU,Acquired,W16,10,https://lendedu.com,Nate Matherson (https://www.linkedin.com/in/natematherson https://twitter.com/natematherson); Matthew Lenhard (https://www.linkedin.com/pub/matthew-lenhard/37/bb0/ba/en https://www.crunchbase.com/organization/shoptutors)
Able Health,Acquired,W16,11,http://ablehealth.com,Steve Daniels (http://linkedin.com/in/steveddaniels ); Rachel Katz (https://www.linkedin.com/in/rachellkatz )
Loop Genomics,Acquired,W16,7,http://www.loopgenomics.com/,Tuval Ben-Yehezkel (https://www.linkedin.com/in/tuval-ben-yehezkel-04608424 )
Algoriz,Inactive,W16,4,http://www.algoriz.com,Soraya Taghavi (https://www.linkedin.com/in/sorayataghavi )
AlphaFlow,Inactive,W16,26,http://www.alphaflow.com,Ray Sturm (http://www.linkedin.com/pub/ray-sturm/3/270/439/ )
VINEBOX (Usual Beverage Co.),Inactive,W16,11,http://www.getvinebox.com,Matthew Dukes (https://www.linkedin.com/in/wmatthewdukes )
Magic Instruments,Inactive,W16,2,https://magicinstruments.com,Brian Fan (http://www.linkedin.com/in/brianfan/en ); Andrew Song ( https://twitter.com/asong408); Mark Liebman (http://www.linkedin.com/in/markliebman )
Compgun,Inactive,W16,11,http://compgun.com,Jake Seip (http://linkedin.com/in/jakeseip https://twitter.com/jakeseip?lang=en); Tim Sze (http://www.linkedin.com/in/szetim/ )
PhysioHealth,Inactive,W16,2,https://www.physioh.com,Melike Abacioglu Gunes (https://www.linkedin.com/in/melikeabacioglu ); Firdevs Abacioglu (https://www.linkedin.com/in/firdevsabacioglu )
Modal,Inactive,W16,18,http://modalup.com,Aaron Krane (https://www.linkedin.com/in/aaronkrane/ )
Streamup,Active,W16,2,https://streamup.com,Kyle Michelson (http://www.linkedin.com/in/kylemichelson https://twitter.com/streamup)
StrongIntro,Active,W16,2,https://strongintro.com,Fouad Matin (https://linkedin.com/in/fouadmatin )
Index,Inactive,W16,5,http://www.index.io,Denis Anscomb (https://www.linkedin.com/in/denisanscomb ); Cezar Grigore (https://www.linkedin.com/in/cezar-grigore-8a071a5a/ )
Unnyhog,Inactive,W16,1,http://unnyhog.com,Margarita Belorukova (https://ru.linkedin.com/in/belorukova https://twitter.com/Dead_air_ballon)
Pathmind,Active,W16,15,https://pathmind.com,Chris Nicholson (http://www.linkedin.com/in/chrisvnicholson/ https://www.twitter.com/chrisvnicholson/)
Silver,Inactive,W16,0,http://www.scansilver.com/,Victor Ng (https://www.linkedin.com/in/vicngtor ); Peter Xian (https://www.linkedin.com/pub/peter-xian/1a/830/80b )
Restocks,Inactive,W16,2,https://restocks.io,Luke Miles (https://www.linkedin.com/in/ylukem )
Real Artists,Inactive,W16,2,https://www.realartists.com,James Howard ( )
Kisan Network,Active,W16,75,https://www.kisannetwork.com,Sanjay Kumar Agarwalla (https://www.linkedin.com/in/sanjaykagarwalla ); Aditya Agarwalla (https://www.linkedin.com/in/adiagarwalla https://twitter.com/adi_agarwalla)
Georgette Packaging,Active,W16,15,http://www.georgettepackaging.com,Sarah Landstreet (https://ca.linkedin.com/pub/sarah-landstreet/11/667/a59 )
Cover,Inactive,W16,50,http://cover.com,Anand Dhillon (https://www.linkedin.com/in/ananddhillon ); Natalie Gray (https://ca.linkedin.com/in/natalieevagray/ ); Karn Saroya (https://www.linkedin.com/in/saroya )
Envyl,Active,W16,2,http://www.envyl.com,Perry Ogwuche (https://www.linkedin.com/in/perry-ogwuche-0054b44b/ ); Tochukwu Okoro (https://www.linkedin.com/in/tcokoro )
Elucify,Acquired,W16,11,https://getelucify.com,Mihir Deo (https://www.linkedin.com/in/mihirdeo ); Gerald Fong (https://www.linkedin.com/in/geraldfong ); Naveen Krishnamurthi (https://www.linkedin.com/in/naveen401 )
TRAC,Inactive,W16,2,https://www.tracchicago.com,Griffin Kelly (https://www.linkedin.com/in/grifkelly )
Anchor Health,Inactive,W16,2,http://anchorhealth.com,Jennifer Ma (https://www.linkedin.com/in/jennifer-ma-80912a28 ); Ryan Martin (https://www.linkedin.com/pub/ryan-martin/64/b06/549 )
Poppy,Inactive,W16,2,http://meetpoppy.com,Avni Patel Thompson (https://www.linkedin.com/in/apatelthompson/en https://twitter.com/APatelThompson)
Patchwork Security,Inactive,W16,2,http://patchworksecurity.com,Shamiq Islam (https://www.linkedin.com/in/shamiqislam )
Interstate Analytics,Inactive,W16,2,http://interstateanalytics.com,Jamie Quint (http://linkedin.com/in/jamiequint https://twitter.com/jamiequint); Amir Ghazvinian (https://www.linkedin.com/pub/amir-ghazvinian/86/143/286 )
ConstructVR,Inactive,W16,2,https://www.constructvr.io,Jaime Bueza (https://ca.linkedin.com/in/jbueza https://twitter.com/jbueza); Chris Tan (https://www.linkedin.com/in/chrismtan/ )
Castle,Inactive,W16,11,http://entercastle.com,Tim Dingman (https://linkedin.com/in/timdingman https://twitter.com/timdingmanlive); Max Nussenbaum (http://linkedin.com/in/maxnuss https://twitter.com/maxnuss); Scott Lowe (https://linkedin.com/in/lowe0292 )
Monthli,Inactive,W16,4,http://www.monthli.com,Darrick Brown (http://www.linkedin.com/in/darrickbrown/en ); Alex Burton (https://www.linkedin.com/pub/alex-burton/0/290/191/en ); Shane Dosch (https://www.linkedin.com/in/shanedosch )
Start Closing,Inactive,W16,2,http://www.startclosing.com,Ryan Nichols (https://www.linkedin.com/pub/ryan-nichols/30/250/406 )
Open Motors,Inactive,W16,11,https://www.openmotors.co,Tin Hang Liu (https://www.linkedin.com/in/tinhangliu https://twitter.com/tinhangliu); Yuki Liu (https://www.linkedin.com/in/yukiliu )
