Name,Status,Batch,Team_size,Website,Founders
Light Table/Eve,,,5,http://kodowa.com,Rob Attorri (https://www.linkedin.com/in/attorri ); Chris Granger (https://www.linkedin.com/in/chris-granger-eve )
Thread,Inactive,S12,92,http://thread.com,Kieran O'Neill (https://www.linkedin.com/in/kieranoneill/ https://twitter.com/thread)
GetGoing,Inactivetravelbooking,S12,11,http://getgoing.com,Alek Strygin (https://www.linkedin.com/in/astrygin/ ); Ilya Gluhovsky (https://linkedin.com/in/ilya-gluhovsky ); Alek Vernitsky ( )
Scoutzie,,,2,http://scoutzie.com,Jaigouk Kim (https://linkedin.com/in/jaigouk/ https://twitter.com/jaigouk); Kirill Zubovsky (https://www.linkedin.com/in/kirillzubovsky http://twitter.com/kirillzubovsky); Jennifer Toda (https://www.linkedin.com/in/jennifertoda )
,,S12,0,http://youthere.com,Aston Motes (https://www.linkedin.com/in/aston-motes-9a041b2/ )
viaCycle,inactive,S12,2,http://viacycle.com,Sid Doshi (https://www.linkedin.com/in/scdoshi ); Kyle Azevedo ( ); Koji Intlekofer (http://www.linkedin.com/in/kojiintlekofer ); Yuriy Romaniw (https://www.linkedin.com/pub/yuriy-romaniw/42/93a/75a )
Parallel Universe,Inactivate,S12,2,http://paralleluniverse.co,Ron Pressler ( )
Celery,,S12,11,https://trycelery.com,Brian Nguyen (https://www.linkedin.com/in/bnguyen06/ ); Peter Shih (https://www.linkedin.com/in/ptshih ); Chris Tsai (https://www.linkedin.com/in/cktsai/ )
Everyday.me,Inactive,S12,11,http://everyday.me,Weiting Liu (https://www.linkedin.com/in/weitingliu/ ); Yu-Kuan Lin (https://www.linkedin.com/in/yukuan/ ); Yu-Te Lin ( )
MicroEval,Inactive,S12,2,http://microeval.com,Sam O'Keefe (https://www.linkedin.com/in/samokeefe https://www.twitter.com/samok); Ernie Park (https://www.linkedin.com/in/ernestipark/ https://twitter.com/eipark); Ryan Jackson (https://www.linkedin.com/in/ryanwjackson )
Credictive,,S12,0,http://credictive.com,Ela Madej (https://www.linkedin.com/in/elamadej/ ); Mariusz Lusiak ( ); Joanna Socha (https://www.linkedin.com/in/joanna-socha-7751276 )
RegistryLove,,S12,11,http://registrylove.com,Marika Chen ( )
GoScale,Inactivesaascloud-computing,S12,2,http://goscale.com,Colin Hayhurst (https://www.linkedin.com/in/colinhayhurst/ https://twitter.com/ColinHayhurst); James Cunningham ( )
Tastemaker,Inactived,S12,11,http://tastemaker.com,Joe Fraiman (http://www.linkedin.com/pub/joe-fraiman/20/28a/756 ); Kyle Larson (http://www.linkedin.com/pub/kyle-larson/0/417/328 ); Esther Park Hallam (http://www.linkedin.com/in/parkesther ); Juan Vasquez (https://www.linkedin.com/in/reach-juan-vasquez/ )
,,S12,0,http://milkshakelabs.com,Connor Zwick (http://www.linkedin.com/in/connorzwick ); Colton Gyulay (https://www.linkedin.com/in/cgyulay/ )
Partnered,Inactive,S12,11,https://Partnered.com,David Matthews (https://www.linkedin.com/in/j-david-matthews/ https://twitter.com/Dot__Dave); Baldwin Cunningham (https://www.linkedin.com/in/marc-devidts-b6376510 ); Stuart Ross ( ); Cullen Wilson ( https://twitter.com/cullenw)
Profig,Inactive,S12,2,http://profig.com,Anantha Katragadda ( )
Keychain Logistics,,,2,http://keychainlogistics.com,Bryan Beshore (https://www.linkedin.com/in/bryanbeshore/ https://twitter.com/BryanBeshore); Garrett Wilson (https://www.linkedin.com/in/-gwil/ https://twitter.com/gwil)
ReelSurfer,Inactive,S12,2,http://reelsurfer.com,Neil Joglekar (https://www.linkedin.com/in/neiljoglekar https://twitter.com/njcar); Christian Yang (https://www.linkedin.com/in/yang-christian )
Dreamforge,Inactive,S12,2,http://dreamforge.me,Nemil Dalal (http://linkedin.com/in/nemild/ https://twitter.com/nemild)
Collections,,S12,2,http://collections.me,Jordan Lee (https://linkedin.com/in/jordanglee )
FileStack,Acquired by Xenon Ventures,S12,50,https://www.filestack.com/,Liyan David Chang (https://www.linkedin.com/in/liyanchang/ ); Brett van Zuiden (https://www.linkedin.com/in/brettcvz/ ); Anand Dass (https://linkedin.com/in/ananddass https://twitter.com/ananddass); Thomas Georgiou ( )
Hipset,Inactive,S12,0,http://tracksby.com,Bryan Kim (https://www.linkedin.com/in/bryankim/ ); Mazy Kazerooni (https://www.linkedin.com/in/mazyk )
Kippt,inactive,S12,2,http://kippt.com,Karri Saarinen (https://www.linkedin.com/in/karrisaarinen/ https://twitter.com/karrisaarinen)
Hiptype,,S12,2,http://hiptype.com,Sohail Prasad (https://www.linkedin.com/in/sohailprasad https://twitter.com/sohailprasad); James Levy (https://linkedin.com/in/james-a-levy )
Markupwand,Inactived,S12,3,http://markupwand.com,Alagu M (https://www.linkedin.com/in/alagu2/ ); Rajagopal Natarajan (https://in.linkedin.com/in/rajagopaln/ https://twitter.com/haxplorer); Surendran Mahendran (https://www.linkedin.com/in/surendranm/ https://twitter.com/suren)
Sparkboard,Inactive,S12,1,http://sparkboard.com,Matthew Huebert ( )
Crohnology (by Healthy Labs),Inactive,S12,1,http://crohnology.com,Sean Ahrens (http://linkedin.com/in/seanahrens https://twitter.com/seanahrens); Will Cole (https://www.linkedin.com/in/kevinpetrovic )
,,S12,0,, ( );  ( )
DataNitro,Inactive,S12,11,http://datanitro.com,Ben Lerner (https://www.linkedin.com/in/ben-lerner-21341223/ ); Victor Jakubiuk (https://linkedin.com/in/jakubiuk )
,,S12,0,http://getcycle.com,Rosanna Myers (https://www.linkedin.com/in/rosannamyers ); Alex Shkolnik (https://www.linkedin.com/in/alexblessing ); Arjun Vasan (https://linkedin.com/in/arjunvasan )
Framebase,Inactive,S12,2,http://framebase.io,Tyler Menezes (https://www.linkedin.com/in/tylermenezes https://twitter.com/tylermenezes); Paul Cretu (https://www.linkedin.com/in/paulcretu/ ); Vu Tran (https://linkedin.com/in/vu0tran ); David Tyler ( )
Testmunk,Inactive,S12,2,http://testmunk.com,Markus Jura ( ); Martin Poschenrieder (https://www.linkedin.com/in/martinposchenrieder/ )
Arc,Inactive,S12,2,http://arccameras.com,Austin Lockwood (https://www.linkedin.com/in/austin-rachlin-lockwood-3339184/ ); Haomiao Huang (https://www.linkedin.com/in/haomiao-huang-87988222/ ); Michael Vitus (https://www.linkedin.com/in/michael-vitus-b7a7bb4a/ )
Imgfave,,S12,2,http://imgfave.com,Gabe Ragland (https://www.linkedin.com/in/gaberagland/ https://twitter.com/gabe_ragland)
LeanMarket,Inactive,S12,2,http://lean.com,Cyrus Lohrasbpour (https://www.linkedin.com/in/cyruslohrasbpour/ https://twitter.com/cyrus)
Canopy Labs,Inactive,S12,11,http://canopylabs.com,Jorge Escobedo (https://linkedin.com/in/jescob ); Wojciech Gryc (https://linkedin.com/in/wojciechgryc )
,,S12,2,http://tomoguides.com,Montana Low (https://www.linkedin.com/in/montanalow )
