Name,Status,Batch,Team_size,Website,Founders
Goalbook,Active,IK12,100,http://goalbookapp.com,Daniel Jhin Yoo (https://www.linkedin.com/in/danieljyoo/ https://twitter.com/goalbookapp)
Eduvant,Active,IK12,2,http://www.eduvant.com,Stuart Frye (https://www.linkedin.com/in/stuartfrye )
SchoolMint,Acquired,IK12,300,http://www.schoolmint.com,Forum Desai (https://www.linkedin.com/in/forum-desai/ https://twitter.com/school_mint)
Freckle Education,Active,IK12,52,http://www.freckle.com,Sidharth Kakkar (https://www.linkedin.com/in/mnordvik ); Alexandr Kurilin (https://www.linkedin.com/in/alexandrkurilin/ )
LearnSprout,Acquired,IK12,11,http://www.learnsprout.com,Franklyn Chien (https://www.linkedin.com/in/franklynchien/ ); Joe Woo (https://www.linkedin.com/in/joewoo/ ); Anthony Wu (https://linkedin.com/in/anthonywu/ )
Answer.ky,Inactive,IK12,2,http://answer.ky/,Mike Xia (https://www.linkedin.com/in/xiam ); Kael Greco (https://www.linkedin.com/in/kael-greco-990612170 )
Sesame,Inactive,IK12,0,https://sesamehq.com,Wen-Hao Lue (https://www.linkedin.com/in/wenhaolue ); Ian Tao (http://linkedin.com/in/iantao/ )
Alieo Games,Inactive,IK12,2,http://www.alieogames.com/, ( )
Edusight,Inactive,IK12,2,https://edusight.co/,Vikram Soma (https://www.linkedin.com/in/vsomasundaram/ ); Garros Li (https://www.linkedin.com/in/garrosli/ ); Qiming Weng (https://www.linkedin.com/in/qimingweng )
MathChat,Inactive,IK12,2,http://www.getmathchat.com,Kostub Deshmukh (https://www.linkedin.com/ ); Sam Woodard (https://www.linkedin.com/ )
Chesscademy,Inactive,IK12,2,http://www.chesscademy.com,Francis Hinson (https://www.linkedin.com/in/fhinson ); Andrew Ng (http://www.linkedin.com/in/andrewjmng. https://twitter.com/ki)
BrightLoop,Inactive,IK12,2,http://www.brightlooplearning.com,Founders 1 (https://www.linkedin.com/... https://www.twitter.com/...)
Picolab,Inactive,IK12,0,http://getpicolab.com,Ben Cohen (https://www.linkedin.com/in/bendcohen )
eduvee,Inactive,IK12,2,http://eduvee.com,Sunil Patel ( )
