Name,Status,Batch,Team_size,Website,Founders
BrainHi,Active,S18,18,https://www.brainhi.com,Israel Figueroa Fontánez (https://www.linkedin.com/in/israel11/ ); Emmanuel Oquendo (https://www.linkedin.com/in/emmanuelfoquendo/ )
Four Growers,Active,S18,14,https://fourgrowers.com/,Dan Chi (https://www.linkedin.com/in/dan-chi-0/ ); Brandon Contino (https://www.linkedin.com/in/brandon-contino/ )
SkydropX,Active,S18,320,http://skydropx.com,Armando Solbes (https://www.linkedin.com/in/armando-solbes-arg%C3%BCello-9bbbb0b2 https://twitter.com/tavowzg); Tavo Zambrano (https://www.linkedin.com/in/josezambrano/ https://twitter.com/tavowzg)
Eden,Active,S18,55,https://edenmed.com,Raymundo Gonzalez (https://www.linkedin.com/in/raymundo-gzz/ https://twitter.com/RaymundoGzz19); Julián Cantú (https://www.linkedin.com/in/juli%C3%A1n-r%C3%ADos-cant%C3%BA-903b76106/ https://www.facebook.com/evacenter.mx/); Antonio Torres (https://www.linkedin.com/in/jantoniotorres/ https://www.linkedin.com/company/edenmedicalglobal/)
Shelf Engine,Active,S18,40,http://www.shelfengine.com,Bede Jordan (https://www.linkedin.com/in/bedejordan/ ); Stefan Kalb (https://www.linkedin.com/in/stefankalb/ )
Nestor,Active,S18,20,https://nestorup.com,Bogdan Apostol (https://ro.linkedin.com/in/bogdanapostol86 https://twitter.com/bogapostol); Raluca Apostol (https://www.linkedin.com/in/constantinaralucamihalache/ https://twitter.com/RaluApostol)
ZiffyHomes,Active,S18,57,https://www.ziffyhomes.com,Sanchal Ranjan (https://linkedin.com/in/sanchalr https://twitter.com/sanchalr); Saurabh Kumar (https://linkedin.com/in/saurabhksinha https://www.facebook.com/ziffyhomes/)
Bot MD,Active,S18,15,https://www.botmd.io,Dorothea Koh (https://www.linkedin.com/in/dotkoh https://twitter.com/dotkoh5); Yanchuan Sim (https://www.linkedin.com/in/yanchuan https://www.google.com)
Fintual,Active,S18,150,https://fintual.com,Pedro Pineda (https://www.linkedin.com/in/pedro-pineda-42066923/ ); Agustín Feuerhake (https://www.linkedin.com/in/agustinfeuerhake/ https://twitter.com/agustinf); Omar Larré (https://cl.linkedin.com/in/olarre/en ); Andres Marinkovic (https://www.linkedin.com/pub/andr%C3%A9s-marinkovic/68/806/767 )
Names & Faces,Active,S18,20,http://www.namesandfaces.com,Paul Galatis (https://www.linkedin.com/in/paul-galatis-668244/ https://twitter.com/paulgalatis); Richard Arscott (https://www.linkedin.com/in/richard-arscott-63072225/ https://www.linkedin.com/company/namesandfaces/)
Tenderd,Active,S18,60,https://www.tenderd.com/,Arjun Mohan (https://www.linkedin.com/in/mohanarjun )
Calii,Active,S18,750,https://calii.com,Maurizio Caló Caligaris (https://www.linkedin.com/in/maurizioc/ ); David Arrambide (https://www.linkedin.com/in/david-eduardo-arrambide-80201511b/ )
