Name,Status,Batch,Team_size,Website,Founders
Amiato,,W12,2,http://noudata.com, ( )
,,W12,15,http://myvr.com,Markus Nordvik ( ); Jonathan Murray ( ); Mike Stachowiak ( )
Midnox,Acquired,W12,2,http://midnox.com,Alex Karpenko (https://www.linkedin.com/in/alexka ); Alexei Karpenko (https://www.linkedin.com/in/alexeikarpenko )
SendHub,,W12,51,http://sendhub.com, ( )
WireOver,Active,W12,2,http://wireover.com,Amit Bansil (https://www.linkedin.com/in/amitbansil/ ); Trenton Ashburn (https://www.linkedin.com/pub/trenton-ashburn/1/199/807 )
GiveSpark,Inactive,W12,1,http://givespark.com/,Joe Teplow (https://www.linkedin.com/in/joeteplow/ https://twitter.com/joeteplow?lang=en)
Carsabi,Inactive,W12,2,http://carsabi.com,Christopher Berner (https://www.linkedin.com/in/christopherbernerberkeley/ https://twitter.com/c_berner)
Glider,Inactive,W12,2,http://glider.io,Brandon Paton (https://www.linkedin.com/in/bpaton https://twitter.com/bpaton); Henry Liu (https://linkedin.com/in/liuhenry/ https://twitter.com/liuhenry); John Marbach (https://linkedin.com/in/johnmarbach )
SolidStage,Inactive,W12,0,http://solidstage.com,Tom Brown (https://www.linkedin.com/in/NotTomBrown ); Kevin Kelley (https://www.linkedin.com/in/kevin-kelley-a7099015 )
Ark,Inactive,W12,11,http://ark.com,Jonas Templestein ( https://twitter.com/jonas); Yiming Liu (https://www.linkedin.com/in/yimingliu ); Patrick Riley ( http://www.twitter.com/patrickriley)
Documents.Me,active,W12,0,http://documents.me,Anirudh Ramachandran (https://www.linkedin.com/in/anirudhramachandran/ ); Sai Thumuluru (https://www.linkedin.com/in/saithumuluru/ )
99dresses,Inactive,W12,2,http://99dresses.com,Nikki Durkin (https://www.linkedin.com/in/nikkidurkin/ )
BarSense,Inactive,W12,0,http://kytephone.com,Martin Drashkov ( ); Renat Gataullin ( ); Boris Vaisman ( )
LVL6,Inactive,W12,2,http://lvl6.com,Conrad Chan (https://www.linkedin.com/in/todsul ); Alex Lin (https://www.linkedin.com/in/alin4 ); Calvin Tuong ( )
Brace,Inactive,W12,0,http://brace.io, ( )
LendUp,,,201,http://lendup.com,Sasha Orloff (https://www.linkedin.com/in/sashaorloff/ https://twitter.com/sashaorloff); Jacob Rosenberg (https://www.linkedin.com/in/jakerosenberg/ )
Grouper,Inactivedatingsocial,W12,11,http://joingrouper.com,Michael Waxman ( ); Tom Brown ( ); Challen Hodson ( ); Kristen Badal ( )
Zillabyte,Inactive,W12,2,http://zillabyte.com,Peter Harrington (https://www.linkedin.com/in/pbharrin/ ); Tyler Neylon (https://www.linkedin.com/in/tyler-neylon/ https://twitter.com/tylerneylon); Jake Quist (https://www.linkedin.com/in/arielbraunstein/ )
Talkray (TiKL),Inactive,W12,2,http://talkray.com,Zafer Ahmed ( )
Pixelapse,Inactive,W12,0,http://pixelapse.com,Shravan Reddy (https://www.linkedin.com/in/shrredd https://twitter.com/ShravanGReddy); Min Ming Lo (http://linkedin.com/in/lominming https://twitter.com/lominming)
Make School,,W12,45,http://www.makeschool.com,Ashutosh Desai (https://www.linkedin.com/in/desaiashu ); Jeremy Rossmann ( )
Zipio,Inactive,W12,0,http://dealupa.com,Sanjay Mavinkurve (https://www.linkedin.com/in/smavinkurve ); Vijay Boyapati (https://www.linkedin.com/in/vijayboyapati )
Minefold,Inactive,W12,2,http://minefold.com,Chris Lloyd (https://www.linkedin.com/in/david-newman-3938522 )
Marft,,W12,3,http://marft.com, ( )
BookSolid,,W12,0,http://booksolid.com,Travis Kiefer (https://www.linkedin.com/in/kieftrav/ )
Optilly/Installmonetizer,Inactive,W12,11,http://optilly.com,Lloyd Jacob (https://linkedin.com/in/lloydjacob https://twitter.com/malulloyd); Vince (Amitej) Mundy (https://www.linkedin.com/in/vince-mundy-963b526 )
Tap to Learn,Inactive,W12,11,http://taptolearn.com,Priyanthy Apram Srampical ( ); Sreejit Jayanthan (https://www.linkedin.com/in/sreejitj/ ); Avinash Pandey (https://www.linkedin.com/in/avinash-pandey/ ); Aamir Poonawalla ( ); Roby Thomas John (https://www.linkedin.com/in/robytj/ )
Jellyfish Art,Inactive,W12,2,http://jellyfishart.com,Alex Andon (https://www.linkedin.com/in/alexandon ); Cam Urban (https://www.linkedin.com/in/cameron-urban-78924854 https://twitter.com/curb892)
Couple,inactive,W12,2,http://couple.me,Michael Petrov ( ); Aswinkumar Rajendiran ( ); Oleg Kostour ( ); Anton Krutiansky ( ); Jamie Murai ( )
Hipmob,Inactive,W12,2,http://hipmob.com,Olufemi Omojola ( )
