Name,Status,Batch,Team_size,Website,Founders
SimpleHash,Active,W22,0,https://www.simplehash.com,Olly Wilson (https://www.linkedin.com/in/olly-wilson/ ); Alex Kilkka (https://www.linkedin.com/in/alex-kilkka-68824037/ https://twitter.com/Alex_Kilkka)
BBy,Active,W22,7,http://www.bbymilk.com,Vansh Langer (https://www.linkedin.com/in/vansh-langer-md/ http://www.twitter.com/vlangs)
WhiteLab Genomics,Active,W22,25,https://whitelabgx.com,David Delbourgo (https://www.linkedin.com/in/daviddelbourgo/ https://twitter.com/DavidDelBourgo); Julien Cottineau (https://www.linkedin.com/in/julien-cottineau-8a8b65112/ )
TradeX,Active,W22,31,http://tradexapp.co/,Divij Goyal (https://www.linkedin.com/in/divijgoyal https://twitter.com/divijgoyal); Indrajeet Roy (https://in.linkedin.com/in/indrajeetroy ); Ankit Shrivastava (https://www.linkedin.com/in/ankit-shrivastava-682b4515 https://twitter.com/ankit257)
Massdriver,Active,W22,11,https://massdriver.cloud,Cory O'Daniel (https://linkedin.com/in/coryodaniel https://twitter.com/coryodaniel); Chris Hill (https://www.linkedin.com/in/christopher-hill-265282127/ ); david williams (https://www.linkedin.com/in/david-williams-0bb2a1239 )
Reality Defender,Active,W22,35,http://www.realitydefender.com,Ben Colman (https://www.linkedin.com/in/benpcolman/ ); Gaurav Bharaj (https://www.linkedin.com/in/gaurav-bharaj/ ); Ali Shahriyari (https://www.linkedin.com/in/alishahriyari/ https://x.com/A_Shahriyari)
Lizza,Active,W22,7,https://lizza.link,Julian May (https://www.linkedin.com/in/julian-may/ )
Mono,Active,W22,18,https://www.cuentamono.com/,Salomon Zarruk Valencia (https://www.linkedin.com/in/zarruk/ ); Jose Tomas Lobo (https://www.linkedin.com/in/jose-tomas-lobo/ ); Sebastian Ortiz (https://co.linkedin.com/in/sebastian-ortiz-v%C3%A1squez-75b38590 ); Juan Camilo Poveda (https://www.linkedin.com/in/juan-camilo-poveda/ https://twitter.com/juanpoveda93)
CrediBook,Active,W22,53,https://credibook.com/,Gabriel Frans (https://www.linkedin.com/in/gbyfrans/ https://twitter.com/gbyfrans); Dekha Anggareska (https://www.linkedin.com/in/dekha-anggareska-5a27374b/ ); Christian Lie (https://www.linkedin.com/in/christlie/ )
Remi,Active,W22,49,https://www.remihq.com,Doug Barnett (https://www.linkedin.com/in/doug-barnett-74653816/ https://twitter.com/dbreezee1); Brant Choate (https://www.linkedin.com/in/brantchoate/ https://twitter.com/brantchoate)
Fresh Factory,Active,W22,100,http://freshfactory.id/,Larry Ridwan (https://www.linkedin.com/in/larry-ridwan-22671228/ https://twitter.com/larry_ridwan); Widijastoro Nugroho (https://www.linkedin.com/in/widijastoro-nugroho-7b686b/ ); Andre Septiano (https://www.linkedin.com/in/andre-septiano-b69a40114/ )
Onboard.io,Active,W22,6,https://onboard.io,Jeffrey D. Epstein (https://www.linkedin.com/in/epsteinjeffrey https://twitter.com/jeff_epstein); Will Stevenson (https://www.linkedin.com/in/stevensonwilliaml/ )
Seis,Active,W22,17,https://www.seis.com,Trevor McKendrick (https://www.linkedin.com/in/trevormckendrick https://twitter.com/TrevMcKendrick); Josh Howland (https://linkedin.com/in/jkhowland https://twitter.com/jkhowland)
Jutsoo,Active,W22,12,https://www.jutsoo.com/,Mario Gaw (https://www.linkedin.com/in/mariogaw/ https://twitter.com/mariogaw); Kristian F H Sinaulan (https://www.linkedin.com/in/kristian-frits-harris-sinaulan-04610744 https://twitter.com/sinaulank)
Eventual,Active,W22,5,https://www.eventualcomputing.com,Sammy Sidhu (https://www.linkedin.com/in/sammy-sidhu/ https://twitter.com/sammy_sidhu); Jay Chia (https://www.linkedin.com/in/chiajay )
AiSupervision,Active,W22,13,https://www.aisupervision.com,Sascha Lang (https://www.linkedin.com/in/sascha-lang-b3368ab5/ https://twitter.com/sascha_ai)
Phoenix Hydrogen,Active,W22,2,https://phoenixhydrogen.com/,Shawn Drost (https://www.linkedin.com/in/shawndrost/ https://twitter.com/shawndrost); Terence Vomocil (https://www.linkedin.com/in/terence-v-a5916151/ )
Finnix,Active,W22,13,http://finnix.id,Reinhart Hermanus (https://www.linkedin.com/in/reinhart-hermanus-6a149115/ https://twitter.com/reinharthrm); Philip Moniaga (https://www.linkedin.com/in/philipmoniaga/ https://twitter.com/philip_moniaga); Sebastian Yaphy (https://www.linkedin.com/in/syaphy/ )
Alima,Active,W22,10,https://alima.la,Jorge Vizcayno (https://linkedin.com/in/jorgeviz https://twitter.com/jorgeviz_); Blanca Espinosa (https://www.linkedin.com/in/blanca-espinosa-escorza-b2a56139/ )
Karate Labs,Active,W22,2,https://karatelabs.io,Kapil Bakshi (https://www.linkedin.com/in/bakshikapil/ https://twitter.com/getkarate); Peter Thomas (https://www.linkedin.com/in/ptrthomas https://twitter.com/ptrthomas)
HippoBuild,Active,W22,5,https://hippo.build,Mads Schmidt Petersen (https://www.linkedin.com/in/madsschmidtpetersen/ https://twitter.com/MadsTrundte)
Pantore Pay,Active,W22,25,https://www.pantorepay.com.br,Yonathan Faber (https://www.linkedin.com/in/yfaber/ ); Renan Pupin (https://www.linkedin.com/in/renanpupin/ https://twitter.com/renanpupin)
beU delivery,Active,W22,300,https://eat.beu.chat,Hao Zheng (https://www.linkedin.com/in/hao-zheng-746425211 https://twitter.com/WenFaf)
GAVEL,Active,W22,10,https://letsgavel.com,Marvin Musialek (https://www.linkedin.com/in/musialek https://www.twitter.com/marvinmusialek); Florian Braeuer (https://linkedin.com/in/flobraeuer )
Cofactr,Active,W22,15,https://www.cofactr.com/,Matthew Haber (https://www.linkedin.com/in/matthew-haber-374903184/ ); Phillip Gulley (https://www.linkedin.com/in/phillip-gulley-52801937/ )
EasyCode,Active,W22,2,https://www.easycode.ai/,James Jiang (https://www.linkedin.com/in/jamesdreamcrafters/ ); Paul Li (https://www.linkedin.com/in/hey-paul/ )
Revoy,Active,W22,4,https://www.revoy.com,Ian Rust (https://www.linkedin.com/in/ian-rust-85a41b43/ )
KorrAI,Active,W22,9,https://www.korrai.com,Rahul Anand (https://www.linkedin.com/in/rahulanandnitk/ ); Rob McEwan (https://www.linkedin.com/in/robmcewan/ )
Pina Earth,Active,W22,8,https://pina.earth/en,Gesa Biermann (https://www.linkedin.com/in/gesabiermann/ https://twitter.com/gesabiermann); Florian Fincke (https://www.linkedin.com/in/florian-fincke/ )
Beyond Aero,Active,W22,32,https://www.beyond-aero.com/,Eloa Guillotin (https://www.linkedin.com/in/eloaguillotin/ https://twitter.com/EloaGuillotin); Valentin Chomel (https://www.linkedin.com/in/valentinchomel/ ); Hugo Tarlé (https://www.linkedin.com/in/hugotarle https://twitter.com/hugotarle)
GovDash,Active,W22,14,https://govdash.com/,Sean Doherty (https://www.linkedin.com/in/sean-m-doherty/ https://twitter.com/seandoher1y)
Origami Therapeutics, Inc.,Active,W22,4,http://origamitherapeutics.com,Beth Hoffman (http://www.linkedin.com/in/bethhoffman https://twitter.com/bethjhoffman)
Cinapse,Active,W22,10,https://cinapse.io,Greg Kufera (https://www.linkedin.com/in/gregkufera/ ); Herman Phillips (https://www.linkedin.com/in/hgphillipsiv/ https://www.twitter.com/hgphillipsiv); Roger Tran (https://www.linkedin.com/in/rogerwtran/ )
