Name,Status,Batch,Team_size,Website,Founders
Tesorio,Active,S15,53,https://www.tesorio.com,Fabio Fleitas (http://www.linkedin.com/in/fabiofleitas ); Carlos Vega (https://www.linkedin.com/pub/carlos-r-vega/ )
Reach Labs,Active,S15,16,https://reachlabs.co/,Christopher Davlantes (https://www.linkedin.com/in/chrisdavlantes/en )
SunFarmer,Active,S15,15,http://sunfarmer.org,Jason Gray (https://www.linkedin.com/in/jasondgray ); Andy Moon (https://www.linkedin.com/in/andymoonfuture/ https://twitter.com/andymoonsun)
Confident LIMS,Active,S15,17,https://confidentlims.com,Steve Albarran (https://www.linkedin.com/in/steve-albarran/ ); Miller Aaron ( )
Branch8,Active,S15,15,http://branch8.com,Matt Li (http://hk.linkedin.com/pub/matt-li/16/4b1/38b ); Tim Mak ( )
Heroic Labs,Active,S15,21,http://heroiclabs.com,Mo Firouz (http://uk.linkedin.com/in/mofirouz ); Andrei Mihu (http://uk.linkedin.com/in/andreimihu ); Chris Molozian (https://uk.linkedin.com/in/chrismolozian )
SnapMagic,Active,S15,28,https://www.snapmagic.com,Natasha Baker (https://www.linkedin.com/in/natashaabaker https://twitter.com/natashaabaker?lang=en)
Scope AR,Active,S15,50,http://scopear.com,Scott Montgomerie (http://www.linkedin.com/in/scottmontgomerie/en ); David Nedohin (https://www.ca.linkedin.com/in/davidnedohin )
PartnerStack,Active,S15,200,https://partnerstack.com,Neil Chudleigh (https://www.linkedin.com/in/neilchudleigh/ https://twitter.com/neilsuperduper); Bryn Jones (https://ca.linkedin.com/pub/bryn-jones/44/a1/619/ https://twitter.com/bryncdn); Jonathan Mendes (https://ca.linkedin.com/in/jonathanmendes null); Luke Swanek (http://ca.linkedin.com/in/lswanek/ null)
Assembly,Active,S15,12,https://asm.co/,Jonathan Friedman (https://linkedin.com/in/friedparts https://twitter.com/assembly_inc)
Gemnote,Active,S15,40,http://gemnote.com,Ashley Wong (https://www.linkedin.com/profile/view?id=48575772&trk=nav_responsive_tab_profile_pic )
New Story,Active,S15,30,http://newstoryhomes.org,Brett Hagler (http://www.linkedin.com/in/rbhagler/ https://twitter.com/BrettHagler); Matthew Marshall (http://linkedin.com/in/jamesmatthewmarshall )
Ironclad,Active,S15,400,http://ironcladapp.com,Jason Boehmig (https://www.linkedin.com/in/jboehmig ); Cai GoGwilt (https://www.linkedin.com/pub/cai-gogwilt/22/18a/77b https://twitter.com/gogwilt)
Leaders In Tech (formerly InnerSpace),Active,S15,1,http://leadersintech.org,Joe Greenstein (http://linkedin.com/in/joegreenstein ); Semira Rahemtulla (https://www.linkedin.com/in/semira )
teabot,Active,S15,2,http://teaBOT.com,Rehman Merali (https://www.linkedin.com/in/rehmanmerali )
Teleport,Active,S15,200,https://goteleport.com,Alexander Klizhentas (https://www.linkedin.com/in/kontsevoy/ https://twitter.com/kontsevoy); Ev Kontsevoy (https://www.linkedin.com/in/kontsevoy/ https://twitter.com/kontsevoy); Taylor Wakefield (https://www.linkedin.com/in/taylorwakefield/ )
Lugg,Active,S15,50,http://lugg.com,Jordan Brown (https://www.linkedin.com/pub/jordan-brown/a1/628/b4b https://twitter.com/jordanbrown); Eric Kreutzer (https://www.linkedin.com/in/eric-kreutzer )
Gigster,Acquired,S15,51,https://gigster.com/,Debo Olaosebikan (http://linkedin.com/in/dolaoseb )
Tenant Turner,Acquired,S15,15,http://tenantturner.com,Brandon Anderson (http://linkedin.com/in/brandonmanderson ); James Barrett (https://www.linkedin.com/in/jamesfbarrett ); Chris Stewart (https://www.linkedin.com/in/cstewart913 )
PlateJoy,Acquired,S15,11,http://platejoy.com,Christina Bognet (http://www.linkedin.com/pub/christina-bognet/18/877/90a/en https://twitter.com/platejoy); Daniel Nelson (http://www.linkedin.com/in/danielwolcottnelson https://twitter.com/platejoy)
Nebia,Acquired,S15,16,http://nebia.com,Philip Winter (https://www.linkedin.com/in/philipwinter1 ); Carlos Gomez Andonaegui (https://www.linkedin.com/in/carlosgomezando/ ); Gabriel Parisi-Amon (https://www.linkedin.com/profile/view?id=51776883&trk=hp-identity-name )
Auro Robotics,Active,S15,10,http://www.auro.ai/,Nalin Gupta (https://www.linkedin.com/in/nalingupta01/ https://twitter.com/nalingupta01); Jit Ray Chowdhury (https://www.linkedin.com/in/jitrc/ https://twitter.com/jitrc)
Mimir,Active,S15,8,https://mimirhq.com,Prahasith Veluvolu (https://www.linkedin.com/in/prahasithv https://twitter.com/prahasith_v); Colton Voege (https://www.linkedin.com/in/colton-voege-15a039b2/ https://twitter.com/__jacobi); Jacobi Petrucciani (https://www.linkedin.com/in/jpetrucciani https://twitter.com/__jacobi)
Blitz Esports,Acquired,S15,11,http://blitzesports.com,Jonathan Lin (http://www.linkedin.com/in/rickling https://twitter.com/BlitzEsportsCOM); Rick Ling (http://www.linkedin.com/in/rickling https://twitter.com/BlitzEsportsCOM)
Xfers,Acquired,S15,51,http://xfers.com,Victor Liew Jia Hao (https://www.linkedin.com/in/victorliewjiahao/ ); Tianwei Liu (https://www.linkedin.com/in/tianweiliu )
Interviewed,Acquired,S15,0,http://interviewed.com,Chris Bakke (https://www.linkedin.com/in/bakk3/ https://twitter.com/chrisjbakke); Darren Nix (http://www.linkedin.com/in/darrensnix no link available); Daniel O'Shea (https://www.linkedin.com/in/danieloshea22 no link available)
Paribus,Acquired,S15,0,https://ramp.com/,Karim Atiyeh (https://linkedin.com/in/karimatiyeh/ https://twitter.com/eglyman); Eric Glyman (https://www.linkedin.com/in/eglyman/ https://twitter.com/eglyman)
Oolu,Acquired,S15,230,http://oolusolar.com,Nilmi Senaratna (https://www.linkedin.com/in/nilmi/ )
zPREDICTA,Acquired,S15,2,http://zpredicta.com,Mukti Parikh (https://www.linkedin.com/profile/view?id=18153183&trk=nav_responsive_tab_profile )
Sphere Secure Workspace,Acquired,S15,2,http://sphere.works,Kubi Mensah (http://uk.linkedin.com/in/kubimensah ); Dominik Thalmann ( )
Cloudstitch,Acquired,S15,4,http://cloudstitch.com,Ted Benson (http://linkedin.com/in/edwardbenson http://twitter.com/edwardbenson); Jake Lau ( )
Appcanary,Acquired,S15,2,http://appcanary.com,Phillip Mendonça-Vieira (https://ca.linkedin.com/in/phillmv ); Max Veytsman (https://www.linkedin.com/in/mveytsman/ https://twitter.com/mveytsman)
Bluecrew,Acquired,S15,100,http://bluecrewjobs.com,Cooper Newby (https://www.linkedin.com/profile/view?id=40659328 ); Gino Rooney (https://www.linkedin.com/profile/view?id=105157101 )
Willing,Acquired,S15,10,https://www.willing.com,Rob Dyson (http://www.linkedin.com/in/rdyson https://twitter.com/helloeliam); Eliam Medina (http://www.linkedin.com/in/eliam https://twitter.com/helloeliam)
Foxpass,Acquired,S15,10,https://www.foxpass.com,Aren Sandersen (https://www.linkedin.com/in/arens http://twitter.com/foxpass)
Eden,Acquired,S15,45,https://www.edenworkplace.com,Joe Du Bey (https://www.linkedin.com/in/joedubey https://twitter.com/joedubeytldr); Kyle Wilkinson (https://www.linkedin.com/in/kyledwilkinson/en ); Guy Morita (http://www.linkedin.com/in/guymorita )
Cymmetria,Acquired,S15,11,http://cymmetria.com,Gadi Evron (https://il.linkedin.com/in/gadievron )
Convox,Acquired,S15,3,http://convox.com,David Dollar (https://www.linkedin.com/in/ddollar https://twitter.com/ddollar); Matt Manning (https://www.linkedin.com/in/mattmanning ); Noah Zoschke (https://www.linkedin.com/in/nzoschke )
SourceDNA,Acquired,S15,6,http://sourcedna.com,Kate Lawson (https://www.linkedin.com/in/natelawson )
Second Measure,Acquired,S15,62,http://secondmeasure.com,Michael Babineau (https://www.linkedin.com/in/mbabineau ); Lillian Chou (https://www.linkedin.com/in/lillianychou )
L.,Acquired,S15,0,http://thisisL.com,Talia Frenkel (https://www.linkedin.com/profile/view?id=13595744&trk=nav_responsive_tab_profile_pic https://twitter.com/taliafrenkel)
Jopwell,Active,S15,50,http://jopwell.com,Porter Braswell (https://www.linkedin.com/in/porter-braswell-7a097560/ https://www.twitter.com/); Ryan Williams (https://www.linkedin.com/in/ryan-williams-10601134/ https://www.twitter.com/)
Triplebyte,Acquired,S15,70,https://triplebyte.com,Ammon Bartram (https://www.linkedin.com/in/ammon-bartram-2aaa6712 https://twitter.com/triple_byte)
VOIQ,Inactive,S15,8,http://voiq.com,Ricardo Garcia-Amaya (https://www.linkedin.com/in/ricardogarciaamaya https://twitter.com/ricardogarciaam)
Halolife,Inactive,S15,2,http://halolife.com,Jake Beyer (https://www.linkedin.com/pub/william-jake-beyer/17/7b6/a52 )
Vive,Inactive,S15,11,http://vive.co,Alanna Gregory (https://www.linkedin.com/in/alannagregory )
StyleBee,Inactive,S15,11,http://stylebee.com,Anna Santeramo (https://www.linkedin.com/profile/view?id=3339572&trk=hp-identity-name )
Klarismo,Inactive,S15,2,http://klarismo.com,Marcus Foster (http://uk.linkedin.com/in/mafoster/ )
Wheelys Café,Inactive,S15,11,http://wheelyscafe.com,Per Cromwell ( ); Tomas Mazetti ( )
Fetch,Inactive,S15,24,https://fetchtruck.com,Chris Glace (http://www.linkedin.com/in/chrisglace/en ); Adam Steinberg (http://linkedin.com/in/asteinb )
Maderight,Active,S15,51,http://maderight.com,Shuo Yang (https://www.linkedin.com/in/shuo/ ); Kevin Chan (https://www.linkedin.com/in/kevinktchan ); Kent Mori (http://www.linkedin.com/in/kentmori )
Saida,Inactive,S15,4,http://getsaida.com,Kyale Mwendwa (http://ke.linkedin.com/in/ngetha ); Kenneth Ngetha (http://ke.linkedin.com/in/ngetha )
Traversal Networks,Inactive,S15,1,http://traversalnetworks.com,Ryan MacArthur (https://linkedin.com/in/rmacarta )
Seva Coffee,Inactive,S15,2,http://sevacoffee.com,Deepak Boggavarapu (https://www.linkedin.com/pub/deepak-boggavarapu/1/65/903 )
Reduced Energy Microsystems,Inactive,S15,2,http://remicro.com,eleazar . (https://www.linkedin.com/in/eleazar-vega-gonzalez-a1071426/ ); Dylan Hand (https://www.linkedin.com/pub/dylan-hand/b3/487/8ba ); William Koven (https://www.linkedin.com/pub/william-koven/93/9a8/324 )
Prayas Analytics,Inactive,S15,2,http://prayasanalytics.com,Pranshu Maheshwari (https://linkedin.com/in/pranshumaheshwari https://twitter.com/pranshu_m); Yash Kothari (http://www.linkedin.com/in/kothariy/en )
Ohm,Inactive,S15,0,http://getohm.com,Hunter Scott (https://www.linkedin.com/profile/view?id=38400550 ); Alex Trimm (https://www.linkedin.com/pub/alexander-trimm/40/186/b52 )
Locent,Active,S15,11,http://locent.com,Matt Joseph (https://www.linkedin.com/in/-mattjoseph/ http://twitter.com/mattjosephvc)
Leada,Inactive,S15,1,http://www.teamleada.com,Brian Liou (http://www.linkedin.com/pub/brian-liou/23/662/441/en )
jEugene,Inactive,S15,2,https://www.jeugene.com,Harry Zhou ( )
Bistrobot,Inactive,S15,2,http://bistrobot.com,Jay Reppert (https://www.linkedin.com/pub/jay-reppert/71/4b3/534 )
Apollo Health,Inactive,S15,0,http://tryapollo.com,Ran Ma (https://www.linkedin.com/in/ranma https://twitter.com/ranmz8); Brad Menezes (https://www.linkedin.com/in/bradmenezes/ https://twitter.com/bradmenezes)
Afrostream,Inactive,S15,11,http://afrostream.tv,Tonjé Bakang Tonje (http://fr.linkedin.com/in/tonjebakangtonje ); Ludovic Bostral (http://fr.linkedin.com/in/ludovicbostral https://twitter.com/ludobos)
Stitch Health,Active,S15,2,https://stitch.health/,Bharat Kilaru (http://www.linkedin.com/in/bharatkilaru/ https://twitter.com/bharatkilaru); Jonathan Weinstein (https://www.linkedin.com/in/jonathan-weinstein-aaaaba28/ https://www.linkedin.com/in/jonathan-weinstein-aaaaba28/)
Shotput,Inactive,S15,2,http://theshotput.com,Praful Mathur (https://www.linkedin.com/in/prafulmathur ); James Steinberg (https://www.linkedin.com/in/james-steinberg-3a0a4b30/ https://twitter.com/darefailed)
CareLedger,Inactive,S15,0,http://careledger.com,Oliver Takach (https://www.linkedin.com/in/oliver-takach-a5499b68 https://twitter.com/TheTakach); Klaus Mergener (http://linkedin.com/in/mergener  ); Nik Swain (https://www.linkedin.com/pub/nik-swain/4/55/249  )
Call9,Inactive,S15,51,http://callnine.com,Celina Tenev (https://www.facebook.com/celina.tenev )
Airmada,Inactive,S15,2,http://www.airmada.com,Dan Danay (https://www.linkedin.com/in/dandanay/ ); Boris Lipchin (https://www.linkedin.com/in/blipchin )
Hickory,Inactive,S15,11,http://hickorytraining.com,Brian Tobal (https://www.linkedin.com/in/brian-tobal-a4946911 )
Vernox,Inactive,S15,2,http://www.vernox.io,Michael Savaiano (https://www.linkedin.com/profile/view?id=38082042 )
ROSS Intelligence,Inactive,S15,30,http://rossintelligence.com,Andrew Arruda (https://www.linkedin.com/profile/view?id=333767290 https://twitter.com/AndrewArruda); Pargles Dall'Oglio ( ); Jimoh Ovbiagele (https://linkedin.com/in/jimohovb )
Roomblocker,Inactive,S15,2,http://roomblocker.com,Dave Yen (https://www.linkedin.com/in/davecyen ); Michael Wang (https://www.linkedin.com/in/mwang1 )
Serica,Inactive,S15,2,http://sericapay.com,Founder 1 (https://www.linkedin.com/in/... https://twitter.com/...)
