Name,Status,Batch,Team_size,Website,Founders
Substack,Active,W18,90,https://substack.com,Chris Best (https://www.linkedin.com/in/cjgbest/ http://twitter.com/cjgbest); Hamish McKenzie (http://linkedin.com/in/hamishmckenzie None); Jairaj Sethi (https://www.linkedin.com/in/jairaj-sethi-3823b525 None)
Volley,Active,W18,75,https://volleythat.com,Max Child (http://www.linkedin.com/in/mlchild https://Twitter.com/mlchild); James Wilsterman (http://linkedin.com/in/jameswilsterman https://www.twitter.com/jameswilsterman)
Gainful,Active,W18,30,https://gainful.com/,Jahaan Ansari (https://www.linkedin.com/in/jahaan/ https://twitter.com/gainful)
Cognition IP,Active,W18,12,https://www.cognitionip.com,Andrew Tjang (https://www.linkedin.com/in/andrew-tjang/ https://www.twitter.com/drandr00/)
Players' Lounge,Active,W18,13,https://playerslounge.co/,Dan Delaney (https://www.linkedin.com/in/dandelaney8/ None); Zach Dixon (https://www.linkedin.com/in/zachdixon None); Austin Woolridge (https://www.linkedin.com/in/austin-woolridge-64b81730/ None)
Psylaris,Active,W18,10,https://www.psylaris.com/,Christoph Lynen (https://www.linkedin.com/in/christophlynen/ None)
Treasury Prime,Active,W18,100,https://treasuryprime.com,Chris Dean (https://www.linkedin.com/in/ctdean/ https://twitter.com/treasuryprime)
Juni,Active,W18,30,https://junilearning.com,Vivian Shen (https://www.linkedin.com/in/vivianmshen/ None)
Universe,Active,W18,20,http://onuniverse.com,Joseph Cohen (https://www.linkedin.com/in/josephmcohen/ None)
Let's Do This,Active,W18,75,https://www.letsdothis.com/,Sam Browne (https://uk.linkedin.com/in/sam-browne-a86268b0 None); Alex Rose (https://www.linkedin.com/in/alexgrose/ None)
Podcast App,Active,W18,18,https://podcast.app,Juan Catalano (https://www.linkedin.com/in/juancatalano/ http://twitter.com/msinia); Martin Siniawski (None http://twitter.com/msinia)
Supermedium,Active,W18,2,https://supermedium.com/,Diego Marcos Segura (https://www.linkedin.com/in/diegomarcos/ None)
Tributi,Active,W18,20,http://tributi.com,Simón González (https://www.linkedin.com/in/simón-gonzález-78964269 https://twitter.com/simon_gonzalez); Andrés Vélez (https://www.linkedin.com/in/andr%C3%A9s-v%C3%A9lez-8263a443/ https://twitter.com/avelez89)
Sourcify,Active,W18,15,https://www.sourcify.com/,Nathan Resnick (https://www.linkedin.com/in/nathanresnick https://twitter.com/naterez94)
Plexus,Active,W18,3,http://plexus.im,Charles Duffy (https://www.linkedin.com/in/charles-duffy-6573ba62/ None); Matt Hogbin (https://www.linkedin.com/in/matt-h-774901205/ None)
